policy,representation,model_seed,ablation,case_id,seed,object_count,condition,layout_mode,success,bilateral_contact,stable_lift,wrong_object_stable_grasp,dropped,placement,ik_failure,physics_failure,steps,termination_reason,physics_hash,initial_state_hash,transport_progress,transport_progress_rate,premature_open,action_saturation_rate,ik_projection_rate,zero_pose_projection_rate,mean_ik_projection_scale,post_placement_reclose,first_bilateral_object,target_first_contact,target_bilateral_contact,stable_target_grasp,first_bilateral_target_substep,first_stable_target_substep,stable_target_substeps,longest_stable_target_run,wrong_object_interaction,dropped_target,strict_containment,receptacle_base_contact,receptacle_wall_contact,strict_placement,gripper_released,tcp_retreated,strict_task_success,containment_margin_x,containment_margin_y,rollout_device,mean_ensemble_size,gripper_switch_count
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:5:73940029,73940029,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,7ff6bdeb8b3e2541ee70b5ec9f2d1577ba239594ef9d0f6124344c07ab5857d2,0.0,0.0,False,0.29444444444444445,0.49444444444444446,0.0,0.7472222222222222,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.13936178254958692,-0.0997999279161555,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:5:511451920,511451920,5,count_ood,normal,True,True,True,False,False,True,False,False,139,success,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,e93f10cfa528f56e52ace9c2d962d2fcba8bd758c6535d8dcc52b8648d493643,0.36551392171531916,0.9786840445634916,False,0.1510791366906475,0.0,0.0,1.0,False,object_4,True,True,True,1174,1248,2075,937,False,False,True,True,False,True,True,True,True,0.02494993062538628,0.029422167552180516,cpu,7.798561151079137,2
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:5:511451920,511451920,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,e93f10cfa528f56e52ace9c2d962d2fcba8bd758c6535d8dcc52b8648d493643,0.0,0.0,False,0.24444444444444444,0.43333333333333335,0.0,0.7263888888888889,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.2081543401586479,-0.26269735188751203,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:5:477121943,477121943,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,b65a4c0bff1deedf74160a03c8f04963309b0a0b12fda5e7b2bbe8624f1c4ff7,0.0,0.0,False,0.10555555555555556,0.26666666666666666,0.0,0.8625,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.3136249311163642,0.007978626659915396,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:5:477121943,477121943,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,b65a4c0bff1deedf74160a03c8f04963309b0a0b12fda5e7b2bbe8624f1c4ff7,0.0,0.0,False,0.08888888888888889,0.29444444444444445,0.0,0.8430555555555556,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.3129495669191386,0.007321454392029247,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:5:3303580031,3303580031,5,count_ood,normal,False,True,True,False,False,True,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,06120bbe02c2ce42d7aef4fba6b9735037e4d8fcc1fad82e7ce2507383a25e49,0.3470193352550268,0.9599763261135822,False,0.17222222222222222,0.08333333333333333,0.0,0.9583333333333334,True,object_3,True,True,True,810,874,1972,1521,False,False,True,True,False,True,True,True,False,0.01669021948392696,0.026889838401389005,cpu,7.844444444444444,3
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:5:3303580031,3303580031,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,06120bbe02c2ce42d7aef4fba6b9735037e4d8fcc1fad82e7ce2507383a25e49,0.0,0.0,False,0.46111111111111114,0.45555555555555555,0.0,0.7416666666666667,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.2959372639462632,-0.09888587379294153,cpu,7.844444444444444,1
graph_seed_0,graph,0,none,count_ood:5:2800995650,2800995650,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,b50bd59feb3c5046c67cb38e8b432abeb359ac331c4b3da5296b0e9908dc4cf3,0.0,0.0,False,0.15,0.42777777777777776,0.0,0.7861111111111111,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.07779834702335747,0.026749199717508533,cpu,7.844444444444444,1
graph_edge_shuffle_seed_0,graph,0,edge_shuffle,count_ood:5:2800995650,2800995650,5,count_ood,normal,False,False,False,False,False,False,False,False,180,timeout,7b1d1f028bd64e4e70b4be9244c4f91421732bd9e1ebfcdce2ebdedb44736588,b50bd59feb3c5046c67cb38e8b432abeb359ac331c4b3da5296b0e9908dc4cf3,0.0,0.0,False,0.2,0.1388888888888889,0.0,0.9305555555555556,False,,False,False,False,,,0,0,False,False,False,False,False,False,False,False,False,-0.11960562264723587,0.025885297615248798,cpu,7.844444444444444,3
graph_seed_0,graph,0,none,crowded_ood:4:1824404925,1824404925,4,crowded_ood,crowded,True,True,True,False,False,True,False,False,110,success,aa48439733886bd583b01221039413a8842465cf1179720858e892cb1800f5d1,da79e450b0af349d8d457b0472e623beedbc0b195329e70811364adfa3283393,0.3188318498432636,0.9490998841728231,False,0.13636363636363635,0.0,0.0,1.0,False,object_0,True,True,True,742,808,1810,1386,False,False,True,True,False,True,True,True,True,0.029537290531567804,0.015591367892216323,cpu,7.745454545454545,2
